ACSSF,2005e1,nc,000,0132,0000011,431738,5981,1941,1563,853,347,1236,41,52017,25286,8671,5306,3856,8776,122,265403,136738,35367,24795,16473,49543,2487,108337,61006,10446,8753,6152,21568,412,431738,4152,34209,61187,44552,29513,27369,27322,27315,29737,23588,84859,24433,13502,431738,260532,31537,75445,66418,36152,27077,15420,8483,171206,48107,51064,27669,18651,12825,8363,4527,104400,115200,86200,431738,260532,10885,31301,30954,48627,68850,38420,22406,9089,171206,21585,52239,24111,26213,25056,10384,7634,3984,43571,52635,29251,431738,260532,109885,60849,31224,57298,1276,171206,65071,24063,17919,62367,1786,431738,260532,26998,173,978,25847,44866,3927,12821,28118,48627,11581,20284,16762,68850,33890,25246,9714,69915,52195,14731,2989,1276,171206,57139,16382,16767,23990,39010,34570,4013,427,26213,25603,506,104,25056,24648,408,0,22002,22002,0,0,1786,431738,260532,138830,84971,30232,6499,171206,103693,43094,16345,8074,697,743,612,559702,4628,37801,65199,55025,50677,50847,43307,38394,36829,27399,91252,24828,13570,19946,612,559702,431738,84137,16555,17745,49837,83876,38497,16834,28545,74840,37184,20790,16866,93906,58538,25654,9714,91917,74197,14731,2989,3062,127964,40279,1278,3922,35079,29594,5365,14722,9507,17903,10679,6044,1180,12262,10026,1775,461,6199,5772,427,0,1781,19946,431738,5981,4357,1583,41,52017,39263,12632,122,265403,196900,66016,2487,108337,80205,27720,412
ACSSF,2005e1,nc,000,0132,0000012,39426,984,354,223,179,147,81,0,5828,2120,1394,989,518,807,0,22006,10779,3490,2236,1668,3737,96,10608,6396,946,497,1086,1683,0,39426,520,1672,4432,4086,2701,2269,2147,2296,3599,2111,8659,3634,1300,39426,25943,2182,5994,7187,4831,3619,1562,568,13483,3031,3508,2850,1921,1104,1029,40,125000,132400,104200,39426,25943,681,2539,2485,4857,7058,4810,2566,947,13483,964,4764,1821,1882,2293,1018,513,228,49021,57327,30507,39426,25943,8433,8321,4218,4875,96,13483,4164,2277,1525,5517,0,39426,25943,1803,88,0,1715,3806,366,1018,2422,4857,553,1850,2454,7058,3238,2824,996,8323,5825,1930,568,96,13483,3838,1223,1069,1546,3711,2475,1210,26,1882,1829,53,0,2293,2293,0,0,1759,1759,0,0,0,39426,25943,11540,9105,5116,182,13483,7468,3542,2004,469,802,865,688,55187,520,2088,4884,5061,4693,4072,5774,4342,5088,3046,9739,3758,1300,822,702,55187,39426,5641,1311,1069,3261,7517,2841,2228,2448,6739,2382,1903,2454,9351,5531,2824,996,10082,7584,1930,568,96,15761,5959,179,511,5269,3853,318,1545,1990,3029,1370,1570,89,1302,918,270,114,580,580,0,0,216,822,39426,984,756,228,0,5828,4503,1325,0,22006,16505,5405,96,10608,7839,2769,0
ACSSF,2005e1,nc,000,0132,0000013,28534,113,0,0,0,0,113,0,3083,2200,215,136,0,532,0,15700,6943,2117,2387,1499,2505,249,9638,5996,901,629,241,1836,35,28534,66,2072,3600,2587,2973,1805,2383,1438,1581,1712,4795,2216,1306,28534,15884,1227,3222,3384,2262,2546,1998,1245,12650,2188,3006,2108,1416,1379,1580,973,139100,151600,126900,28534,15884,534,1921,2035,2902,3560,1822,1883,1227,12650,1603,3688,1281,2852,1330,885,699,312,41834,55752,32473,28534,15884,3897,5282,2106,4469,130,12650,3050,1540,2137,5769,154,28534,15884,1811,0,179,1632,2549,322,755,1472,2902,861,1040,1001,3560,1189,1666,705,4932,3577,1121,234,130,12650,3865,1270,1023,1572,2553,2003,440,110,2852,2728,124,0,1330,1309,21,0,1896,1880,16,0,154,28534,15884,6389,6301,2818,376,12650,7475,2426,2543,206,788,885,627,40090,66,2453,3774,3434,3943,2634,4255,3120,2506,2836,5696,2380,1306,1687,668,40090,28534,5676,1270,1202,3204,5102,2325,1195,1582,5754,3589,1164,1001,4890,2498,1687,705,6828,5457,1137,234,284,11556,3874,215,90,3569,2353,433,995,925,1484,420,593,471,1659,1248,336,75,453,411,42,0,46,1687,28534,113,0,113,0,3083,2551,532,0,15700,11447,4004,249,9638,7526,2077,35
ACSSF,2005e1,nc,000,0132,0000014,62575,186,47,58,0,0,81,0,6232,2112,971,705,720,1724,0,37335,18467,5622,4114,2942,6078,112,18822,10266,2754,1252,1101,3338,111,62575,473,3718,6952,7166,4375,3923,2414,3345,4043,3496,13662,4453,4555,62575,38797,1860,4722,10024,7924,6599,5142,2526,23778,4252,4972,4875,3923,3045,1468,1243,152200,165300,124800,62575,38797,679,3700,4258,6654,9106,6511,5113,2776,23778,2382,7408,3272,3517,3667,1369,1624,539,48870,59585,31155,62575,38797,10322,9221,7297,11845,112,23778,5648,3364,3031,11624,111,62575,38797,2504,0,127,2377,6021,384,1032,4605,6654,1129,2314,3211,9106,2810,4989,1307,14400,9849,3260,1291,112,23778,7340,2136,2367,2837,5611,4069,1200,342,3517,3395,108,14,3667,3588,79,0,3532,3532,0,0,111,62575,38797,9814,16331,11731,921,23778,9076,8215,5550,937,1062,1156,911,94186,854,4536,8175,9389,7396,9035,7730,6267,6910,5963,16556,4607,4908,1860,687,94186,62575,9844,2136,2494,5214,11632,4453,2232,4947,10171,4524,2422,3225,12773,6398,5068,1307,17932,13381,3260,1291,223,31611,8932,522,979,7431,8879,668,3799,4412,4521,2357,2007,157,4725,3656,933,136,2163,1969,66,128,531,1860,62575,186,105,81,0,6232,3788,2444,0,37335,28203,9020,112,18822,14272,4439,111
ACSSF,2005e1,nc,000,0132,0000015,24594,336,146,0,12,0,178,0,2899,1479,343,252,106,719,0,14498,8363,1813,1610,636,2057,19,6861,3954,1133,427,194,1153,0,24594,237,3446,4294,2563,1427,1441,1858,1651,1998,872,3460,930,417,24594,14441,2131,4546,3200,2907,1168,295,194,10153,2824,3547,1677,1125,656,277,47,95500,107700,82500,24594,14441,619,2219,2107,2728,3558,1368,1198,644,10153,1159,3415,1984,1617,1289,465,158,66,38399,47007,27004,24594,14441,6080,3585,2034,2742,0,10153,3605,1590,1354,3585,19,24594,14441,2119,71,524,1524,2826,296,824,1706,2728,1039,1153,536,3558,2202,909,447,3210,2334,876,0,0,10153,3532,1627,1226,679,3007,2846,78,83,1617,1549,0,68,1289,1289,0,0,689,689,0,0,19,24594,14441,8615,4375,1325,126,10153,6413,2329,1026,385,638,690,544,34255,383,3575,4701,3914,2930,4276,3388,1741,2437,1126,3658,930,417,779,526,34255,24594,5651,1698,1750,2203,5833,3142,902,1789,4345,2588,1153,604,4847,3491,909,447,3899,3023,876,0,19,9661,4260,56,259,3945,1981,608,1275,98,951,486,309,156,942,890,52,0,692,692,0,0,56,779,24594,336,158,178,0,2899,2074,825,0,14498,11786,2693,19,6861,5514,1347,0
ACSSF,2005e1,nc,000,0132,0000016,42886,388,0,41,235,0,112,0,6611,3382,813,601,575,1240,0,27468,14787,3894,2752,2228,3590,217,8419,4704,838,670,443,1764,0,42886,71,1588,3485,3741,2793,1364,1624,2670,2752,2729,11687,5151,3231,42886,32301,1071,6290,9381,6811,5203,2355,1190,10585,814,3906,2640,1775,773,187,490,139400,146900,111700,42886,32301,533,2681,2221,4374,9500,5530,4650,2812,10585,751,2867,2360,1543,1342,940,389,393,58048,65187,32026,42886,32301,12103,9433,4209,6414,142,10585,2587,1659,1728,4536,75,42886,32301,1987,77,13,1897,3306,129,603,2574,4374,874,1738,1762,9500,3809,3603,2088,12992,9980,2544,468,142,10585,2886,955,842,1089,3017,2627,316,74,1543,1358,185,0,1342,1342,0,0,1722,1722,0,0,75,42886,32301,8700,13145,9936,520,10585,4161,3984,1939,501,1069,1150,871,57009,71,1733,3631,4393,4498,3459,4204,6460,3966,3360,12020,5151,3231,832,795,57009,42886,4873,1032,855,2986,6323,2756,919,2648,5917,2232,1923,1762,10842,5151,3603,2088,14714,11702,2544,468,217,14123,3623,0,213,3410,4715,807,1830,2078,1892,451,1235,206,2228,2165,63,0,638,638,0,0,195,832,42886,388,276,112,0,6611,4796,1815,0,27468,21433,5818,217,8419,6212,2207,0
ACSSF,2005e1,nc,000,0132,0000017,23469,109,0,0,109,0,0,0,3761,2095,235,430,452,549,0,13823,7800,2056,1354,646,1847,120,5776,2950,736,213,661,1216,0,23469,73,1848,3138,1996,2600,1559,2018,1682,1251,1476,4739,1029,60,23469,16196,1550,4814,6058,2388,1120,255,11,7273,1307,2313,2550,569,339,136,59,109200,114100,100200,23469,16196,364,2605,1505,4177,4225,1502,1629,189,7273,571,2280,1554,1223,856,511,151,127,42530,48302,29984,23469,16196,6153,5251,1949,2723,120,7273,2360,1347,1260,2306,0,23469,16196,1562,0,80,1482,2792,305,402,2085,4177,1872,1383,922,4225,2249,1463,513,3320,2682,638,0,120,7273,1733,782,644,307,2672,2087,523,62,1223,1223,0,0,856,856,0,0,789,789,0,0,0,23469,16196,9148,5416,1142,490,7273,4086,1599,1013,575,690,702,666,32271,73,2330,3523,3140,3880,3884,2542,2347,1433,1664,4789,1145,60,1461,566,32271,23469,3295,782,724,1789,5464,2392,925,2147,5400,3095,1383,922,5081,3105,1463,513,4109,3471,638,0,120,8802,3366,61,361,2944,1960,340,1113,507,579,364,215,0,1105,1105,0,0,170,170,0,0,161,1461,23469,109,109,0,0,3761,2760,1001,0,13823,11210,2493,120,5776,3899,1877,0
ACSSF,2005e1,nc,000,0132,0000018,42732,710,296,0,100,54,260,0,4868,2894,455,689,280,550,0,26791,14060,4081,2057,1418,5098,77,10363,6173,992,1218,385,1595,0,42732,375,3603,5176,2813,2567,2365,2857,2512,3426,2894,9760,2086,2298,42732,29061,874,7969,9617,4301,2739,2997,564,13671,2614,4946,2503,1592,1316,549,151,117500,126200,94000,42732,29061,1061,3488,2240,5128,6958,4461,3493,2232,13671,1820,5298,1589,1691,1831,725,475,242,46906,58060,24192,42732,29061,11719,7336,3405,6535,66,13671,3587,1428,2301,6344,11,42732,29061,3285,0,58,3227,3438,198,908,2332,5128,1409,2176,1543,6958,3914,2496,548,10186,8272,1592,322,66,13671,5506,2402,1483,1621,3190,2264,879,47,1691,1691,0,0,1831,1831,0,0,1442,1442,0,0,11,42732,29061,14534,8269,5930,328,13671,7772,3382,1593,924,746,788,644,59405,415,4534,5593,3634,5734,6562,5627,3332,4277,3710,9829,2150,2298,1710,636,59405,42732,8791,2402,1541,4848,6628,2462,1787,2379,6819,3100,2176,1543,8789,5745,2496,548,11628,9714,1592,322,77,16673,4719,105,67,4547,4220,328,2093,1799,3976,3220,615,141,1531,1406,125,0,322,322,0,0,195,1710,42732,710,396,314,0,4868,4038,830,0,26791,20198,6516,77,10363,8383,1980,0
ACSSF,2005e1,nc,000,0132,0000019,27140,759,100,341,0,0,277,41,3641,1903,391,441,298,608,0,15253,7616,1977,1426,936,3075,223,7487,3925,997,419,508,1553,85,27140,132,1985,4106,3608,1639,1481,1490,2302,1920,1556,5097,954,870,27140,17238,1980,7054,4069,2120,1115,729,171,9902,2204,4142,1861,724,445,474,52,93100,97500,85500,27140,17238,1206,2445,2209,3408,4998,1397,1029,546,9902,1367,2933,1644,1228,1611,712,324,83,41214,47285,28598,27140,17238,7517,3926,2162,3375,258,9902,3050,2153,1565,3043,91,27140,17238,2873,108,310,2455,2729,491,1021,1217,3408,806,1315,1287,4998,2494,1970,534,2972,2264,414,294,258,9902,3029,836,725,1468,2824,2640,184,0,1228,1175,53,0,1611,1611,0,0,1119,1119,0,0,91,27140,17238,8965,5521,2711,41,9902,5365,2747,1542,248,761,780,716,37927,132,2424,4449,4980,3312,3568,3361,3275,2740,1795,5529,954,870,538,594,37927,27140,5902,944,1035,3923,5553,3131,1205,1217,4636,1981,1368,1287,6609,4105,1970,534,4091,3383,414,294,349,10787,4399,0,442,3957,2521,723,1273,525,1371,724,622,25,1418,1131,287,0,480,480,0,0,60,538,27140,759,441,277,41,3641,2735,906,0,15253,11019,4011,223,7487,5341,2061,85
ACSSF,2005e1,nc,000,0132,0000020,25213,482,79,162,173,68,0,0,2792,905,542,699,259,387,0,14132,6630,2967,1257,872,2307,99,7807,3690,618,507,648,2344,0,25213,65,600,2525,2672,2131,1606,1241,2096,1820,1798,5537,1863,1259,25213,16731,1957,5118,3927,2286,2056,1057,330,8482,1665,2197,1475,1810,878,457,0,118200,123100,110600,25213,16731,692,1156,1746,3425,4896,2505,1848,463,8482,908,2675,550,1211,1624,552,197,765,50911,56202,35852,25213,16731,7263,3531,2270,3667,0,8482,3035,1315,996,3037,99,25213,16731,1398,0,0,1398,2196,140,502,1554,3425,298,2191,936,4896,2295,1790,811,4816,3224,1090,502,0,8482,2860,281,895,1684,1174,763,411,0,1211,1165,46,0,1624,1624,0,0,1514,1514,0,0,99,25213,16731,7540,5659,2658,874,8482,3736,2722,955,1069,774,797,713,37205,411,1146,3297,3601,3761,2834,2383,3715,2516,2367,6561,2221,1392,1000,715,37205,25213,4258,281,895,3082,3370,903,913,1554,4636,1463,2237,936,6520,3919,1790,811,6330,4738,1090,502,99,11992,3419,28,475,2916,3307,194,1520,1593,1955,1016,893,46,1218,827,324,67,898,765,133,0,195,1000,25213,482,414,68,0,2792,2146,646,0,14132,10854,3179,99,7807,4815,2992,0
